flight_date,departure.iata,departure.terminal,departure.gate,departure.scheduled,arrival.iata,arrival.terminal,arrival.scheduled,airline.iata,terminal_walk_time_min,terminal_transport_method,connection_time_min,dep_sched,arr_sched,scheduled_flight_min,departure_hour,day_of_week,risk_label,transport_friction,is_cross_airport,is_intl_hub,is_major_airport,is_peak_hour,terminal_change,has_delay_info,security_crowd,immigration_crowd,walking_time_min,security_time_min,immigration_time_min,congestion_time_min,baggage_time_min,required_time_min,time_margin_min
0,28,1,43,188,424,2,296,104,5,33,90.0,188,296,445.0,22,6,0,1,1,1,1,0,0,1,2,2,5,20.0,30.0,3,10,68.0,-23.0
1,45,1,374,362,331,2,450,189,5,29,134.0,362,444,85.0,16,0,2,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10,88.0,45.0
1,39,1,9,323,258,27,427,214,5,19,77.0,323,422,190.0,12,0,0,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,6.0
1,22,0,176,361,220,0,460,178,23,0,101.0,361,452,130.0,15,0,1,3,1,0,0,0,0,1,2,2,23,20.0,0.0,8,10,61.0,21.0
0,12,15,347,196,434,27,180,147,5,28,76.0,196,180,56.0,22,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,30.0
1,10,1,43,335,401,2,419,13,18,19,96.0,335,414,90.0,13,0,1,3,1,0,0,0,0,1,2,2,18,20.0,0.0,8,10,56.0,13.0
0,42,1,436,28,25,12,44,166,5,33,64.0,28,44,170.0,12,6,0,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,4.0
0,35,24,299,164,57,14,215,71,10,15,98.0,164,215,194.0,21,6,2,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,18.0
1,26,0,178,355,214,27,448,74,5,14,76.0,355,442,110.0,15,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,23.0
0,15,13,279,82,292,0,312,112,4,2,69.0,82,312,855.0,17,6,1,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,3.0
1,8,3,365,283,295,20,364,107,5,33,122.0,283,363,135.0,9,0,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-8.0
1,36,1,408,289,447,27,383,19,12,19,104.0,289,380,180.0,9,0,1,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,7.0
1,13,24,67,266,237,13,382,189,5,6,89.0,266,379,300.0,7,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,12.0
1,3,0,281,266,163,2,349,88,4,33,80.0,266,348,165.0,7,0,0,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-14.0
0,35,24,323,168,103,2,202,71,10,15,94.0,168,202,159.0,21,6,1,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,8.0
1,13,24,436,298,366,9,380,88,6,6,80.0,298,377,120.0,10,0,0,2,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-17.0
0,44,1,73,188,370,27,189,22,6,3,78.0,188,189,83.0,22,6,0,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10,35.0,15.0
1,49,24,172,282,394,6,338,26,6,33,85.0,282,339,45.0,9,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,18.0
0,27,24,436,142,362,16,137,187,5,33,84.0,142,137,79.0,21,6,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,20.0
1,26,0,163,348,371,0,454,69,5,1,97.0,348,448,175.0,14,0,2,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,52.0
1,22,1,288,364,220,0,460,113,23,0,108.0,364,452,115.0,16,0,1,3,1,0,0,0,1,1,2,2,23,20.0,0.0,8,10,61.0,21.0
1,41,1,394,312,377,27,408,37,10,20,92.0,312,403,160.0,11,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,25.0
1,17,1,36,227,386,2,249,147,6,33,106.0,227,249,205.0,0,0,2,1,1,0,0,0,0,1,1,1,6,16.0,0.0,3,10,35.0,63.0
1,10,0,436,327,56,2,421,194,10,19,86.0,327,416,140.0,13,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,12.0
0,12,12,178,142,272,27,149,37,5,28,74.0,142,149,100.0,21,6,0,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-16.0
1,3,0,173,292,158,20,366,114,4,33,110.0,292,365,100.0,10,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,45.0
1,33,22,436,269,265,25,324,21,5,6,78.0,269,315,5.0,8,0,1,2,0,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-2.0
0,48,5,168,93,107,15,111,21,5,7,102.0,93,111,158.0,18,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,38.0
1,45,5,436,359,72,6,440,43,8,37,140.0,359,434,60.0,15,0,2,1,1,1,1,0,0,1,2,0,8,20.0,45.0,8,10,91.0,36.0
1,45,1,345,335,231,0,417,69,8,37,119.0,335,410,80.0,13,0,1,1,1,1,1,0,1,1,2,0,8,20.0,45.0,8,10,91.0,11.0
0,44,5,378,155,334,6,190,131,7,3,81.0,155,190,152.0,21,6,0,1,1,0,0,1,0,1,0,0,7,30.0,0.0,15,10,62.0,-8.0
0,43,24,436,214,98,27,305,75,6,6,105.0,214,305,419.0,23,6,2,2,1,0,0,0,1,1,2,1,6,20.0,0.0,3,10,39.0,52.0
0,33,13,251,114,136,0,360,7,6,6,102.0,114,359,920.0,19,6,2,2,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,26.0
1,37,0,228,344,312,16,453,124,12,9,121.0,344,447,190.0,14,0,1,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10,80.0,14.0
0,24,10,66,76,260,8,304,37,14,2,129.0,76,304,795.0,16,6,2,2,1,1,1,0,1,1,2,0,14,20.0,45.0,8,10,97.0,26.0
1,20,24,111,337,87,0,424,37,6,33,80.0,337,419,105.0,13,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,34.0
1,30,8,436,268,413,6,373,21,18,10,121.0,268,369,245.0,7,0,0,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10,118.0,-24.0
1,32,5,354,300,443,27,367,28,7,33,113.0,300,366,65.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,45.0
0,24,8,101,42,235,0,69,115,4,2,129.0,42,69,190.0,13,6,1,2,1,1,1,0,1,1,0,0,4,30.0,45.0,8,10,97.0,4.0
0,35,24,306,166,203,11,214,37,8,33,96.0,166,214,187.0,21,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,31.0
0,35,24,313,118,265,14,120,21,10,15,90.0,118,120,81.0,20,6,0,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,-10.0
1,34,5,0,348,7,0,426,165,5,33,66.0,348,421,55.0,14,0,1,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,10.0
1,29,19,436,252,399,27,349,195,5,16,66.0,252,348,240.0,6,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-17.0
1,9,0,436,337,108,2,420,74,12,19,87.0,337,415,85.0,13,0,1,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10,50.0,19.0
0,24,6,436,173,260,0,362,186,5,2,110.0,173,361,795.0,22,6,1,2,1,1,1,0,1,1,2,2,5,20.0,30.0,3,10,68.0,25.0
1,9,5,436,359,391,0,445,59,12,19,109.0,359,437,75.0,15,0,2,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10,50.0,57.0
1,37,5,21,360,312,16,473,79,12,9,152.0,360,464,190.0,15,0,2,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10,80.0,64.0
1,32,5,359,303,43,27,369,107,6,33,81.0,303,368,60.0,10,0,1,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,6.0
0,27,0,311,170,57,12,294,51,10,19,70.0,170,294,476.0,21,6,0,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,-17.0
0,35,24,299,164,57,14,215,31,8,33,101.0,164,215,194.0,21,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,23.0
1,18,0,127,359,425,0,453,47,4,6,147.0,359,447,115.0,15,0,2,2,1,1,0,0,0,1,2,2,4,20.0,30.0,8,10,72.0,65.0
1,19,0,81,367,224,27,461,33,8,17,81.0,367,454,105.0,16,0,0,2,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,0.0
1,36,1,408,289,447,27,383,112,5,35,93.0,289,380,180.0,9,0,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,8.0
0,7,24,436,3,286,0,3,187,7,33,82.0,3,3,101.0,7,6,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,0.0
1,4,24,436,323,438,2,397,59,5,6,88.0,323,394,65.0,12,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,35.0
1,29,18,436,248,319,2,319,179,5,16,94.0,248,320,145.0,6,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-8.0
1,26,0,168,371,412,2,454,147,5,1,86.0,371,448,60.0,16,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,1.0
0,31,6,436,1,25,12,1,4,8,36,111.0,1,1,160.0,5,6,2,1,1,0,0,0,1,1,2,2,8,20.0,0.0,3,10,41.0,66.0
1,41,0,30,362,137,6,451,59,10,20,93.0,362,445,90.0,16,0,1,3,1,0,0,0,1,1,1,2,10,16.0,0.0,8,10,44.0,23.0
1,46,1,107,386,267,27,480,98,10,24,91.0,386,473,95.0,18,0,1,2,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,2.0
1,33,23,436,374,265,26,457,147,6,6,84.0,374,439,6.0,17,0,1,2,0,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-5.0
1,17,1,36,227,386,2,249,172,5,33,83.0,227,249,205.0,0,0,2,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10,34.0,45.0
1,36,1,408,292,452,27,365,112,12,19,92.0,292,364,95.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,15.0
1,3,0,173,281,9,19,354,114,4,33,62.0,281,353,105.0,9,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-4.0
1,30,8,436,279,123,27,348,33,18,10,133.0,279,347,85.0,8,0,0,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10,118.0,-25.0
0,21,13,266,97,320,0,122,32,5,30,88.0,97,122,171.0,18,6,2,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,25.0
0,24,6,205,218,217,27,331,194,5,2,121.0,218,332,575.0,23,6,2,2,1,1,1,0,1,1,2,2,5,20.0,30.0,3,10,68.0,49.0
1,17,1,31,231,268,2,245,147,5,33,104.0,231,245,170.0,1,0,2,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10,34.0,56.0
1,16,0,149,290,360,27,388,26,10,27,116.0,290,383,190.0,9,0,1,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-8.0
1,22,1,59,364,299,0,459,138,18,0,102.0,364,451,110.0,16,0,2,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,34.0
1,6,1,436,317,104,2,407,26,16,19,105.0,317,402,130.0,12,0,2,3,1,0,0,0,0,1,2,2,16,20.0,0.0,8,10,54.0,49.0
1,32,5,354,300,443,27,367,59,6,33,82.0,300,366,65.0,10,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,20.0
0,21,14,295,59,247,9,306,54,5,30,76.0,59,306,915.0,15,6,1,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,22.0
0,33,11,52,46,181,16,61,210,5,6,89.0,46,61,112.0,14,6,2,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,33.0
1,19,1,172,378,418,0,466,143,8,17,72.0,378,459,75.0,17,0,0,2,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,-17.0
1,25,12,152,272,177,18,344,8,7,13,84.0,272,342,105.0,8,0,0,1,1,0,0,1,1,1,2,0,7,20.0,0.0,15,10,52.0,-1.0
1,3,0,173,280,43,27,347,114,12,19,91.0,280,346,75.0,9,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,-9.0
1,10,5,80,317,259,7,419,125,10,19,104.0,317,414,180.0,12,0,2,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,45.0
0,43,24,138,162,18,21,198,202,5,33,67.0,162,198,164.0,21,6,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-4.0
1,39,5,436,330,455,6,423,22,5,19,93.0,330,418,135.0,13,0,1,3,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,20.0
1,31,21,436,304,259,24,372,201,8,36,76.0,304,358,8.0,11,0,1,1,0,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,17.0
1,31,21,436,280,259,24,342,51,8,36,90.0,280,327,8.0,9,0,1,1,0,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,1.0
0,28,10,122,219,26,27,262,189,5,33,87.0,219,262,297.0,23,6,2,1,1,1,1,0,1,1,2,2,5,20.0,30.0,3,10,68.0,10.0
1,26,0,178,371,212,2,454,38,5,1,83.0,371,448,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,38.0
0,7,11,138,10,23,21,22,118,7,33,71.0,10,22,175.0,9,6,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-7.0
0,48,5,190,209,468,19,203,51,5,7,110.0,209,203,85.0,23,6,2,2,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,72.0
1,9,5,436,341,396,0,427,59,6,33,103.0,341,422,100.0,14,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,57.0
0,12,15,344,186,175,12,180,88,5,28,71.0,186,180,77.0,22,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,25.0
1,8,3,365,283,295,20,364,162,4,33,137.0,283,363,135.0,9,0,2,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10,104.0,33.0
1,42,5,436,299,201,0,379,209,5,33,101.0,299,376,110.0,10,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,38.0
1,49,24,436,284,17,0,355,107,5,5,63.0,284,354,95.0,9,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-16.0
0,24,8,96,40,327,27,64,59,6,2,97.0,40,64,181.0,13,6,0,2,1,1,1,0,1,1,0,0,6,30.0,45.0,8,10,99.0,-17.0
1,49,24,0,279,159,27,344,135,6,33,85.0,279,342,70.0,8,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-11.0
1,32,6,436,276,444,6,366,21,12,22,115.0,276,365,180.0,8,0,2,3,1,0,0,1,1,1,2,0,12,20.0,0.0,15,10,57.0,57.0
0,47,17,136,190,473,27,190,143,7,33,115.0,190,190,79.0,22,6,2,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10,36.0,66.0
0,15,12,436,126,469,14,133,139,8,2,105.0,126,133,100.0,20,6,2,2,1,0,0,1,0,1,0,0,8,30.0,0.0,15,10,63.0,31.0
1,6,1,436,321,152,0,396,26,16,19,108.0,321,393,70.0,12,0,2,3,1,0,0,0,1,1,1,2,16,16.0,0.0,8,10,50.0,47.0
0,24,6,199,73,91,6,307,24,5,2,123.0,73,307,845.0,16,6,2,2,1,1,1,0,1,1,0,0,5,30.0,45.0,8,10,98.0,16.0
1,20,24,25,313,199,2,397,13,6,33,86.0,313,394,115.0,11,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,17.0
1,10,5,105,317,87,0,421,57,10,19,74.0,317,416,190.0,12,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,21.0
0,43,24,220,124,334,6,166,202,5,6,89.0,124,166,175.0,20,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-10.0
0,24,10,436,132,260,8,347,88,5,2,105.0,132,346,815.0,20,6,1,2,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-5.0
1,37,1,431,334,218,18,439,43,10,9,108.0,334,433,185.0,13,0,0,3,1,1,0,0,1,1,2,2,10,20.0,30.0,8,10,78.0,3.0
0,48,5,138,34,320,6,39,21,5,7,95.0,34,39,65.0,13,6,1,2,1,0,0,0,0,1,2,0,5,20.0,0.0,8,10,43.0,23.0
1,32,6,436,276,444,6,366,195,7,33,119.0,276,365,180.0,8,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,44.0
1,26,0,178,371,212,2,454,123,5,14,78.0,371,448,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,35.0
1,25,12,238,273,118,27,332,62,7,13,93.0,273,333,70.0,8,0,0,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-14.0
0,1,19,187,165,155,2,175,107,5,33,73.0,165,175,112.0,21,6,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-17.0
1,17,1,36,227,386,2,249,51,5,33,90.0,227,249,205.0,0,0,2,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10,34.0,55.0
1,13,24,285,236,93,14,364,31,5,6,74.0,236,363,530.0,2,0,0,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,12.0
1,36,1,382,279,43,27,360,180,5,35,96.0,279,359,135.0,8,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,35.0
1,13,24,197,269,65,2,358,189,5,6,96.0,269,355,180.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,21.0
1,14,1,379,275,229,18,410,55,15,19,126.0,275,405,360.0,8,0,1,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10,115.0,-6.0
1,14,1,379,262,366,9,323,70,7,4,107.0,262,324,95.0,7,0,0,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10,107.0,-26.0
0,7,11,138,10,23,21,22,104,8,33,74.0,10,22,175.0,9,6,1,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,3.0
0,38,24,436,11,183,0,409,104,6,33,97.0,11,404,1710.0,10,6,0,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10,106.0,-54.0
0,35,24,323,168,103,2,202,31,8,33,64.0,168,202,159.0,21,6,1,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,-5.0
1,5,0,23,322,152,0,398,194,15,19,100.0,322,395,75.0,12,0,0,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,9.0
1,29,18,436,251,37,27,313,179,5,16,83.0,251,313,90.0,6,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-13.0
1,18,0,436,350,350,2,455,47,4,6,112.0,350,449,170.0,15,0,2,2,1,1,0,0,1,1,2,2,4,20.0,30.0,8,10,72.0,32.0
1,30,8,436,266,217,27,335,147,10,36,132.0,266,336,125.0,7,0,2,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,18.0
1,34,0,436,385,7,0,473,43,5,33,113.0,385,464,50.0,18,0,2,1,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,42.0
0,47,17,182,179,475,27,207,143,7,33,88.0,179,207,149.0,22,6,2,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10,36.0,47.0
0,40,24,436,147,343,27,141,187,6,33,107.0,147,141,75.0,21,6,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,40.0
1,25,12,335,293,284,14,358,37,7,13,79.0,293,355,55.0,10,0,1,1,1,0,0,1,0,1,0,0,7,30.0,0.0,15,10,62.0,-3.0
0,28,1,60,159,368,2,146,202,5,33,77.0,159,146,61.0,21,6,0,1,1,1,1,1,0,1,0,0,5,30.0,45.0,15,10,105.0,-54.0
0,38,5,420,181,50,27,190,54,6,33,81.0,181,190,100.0,22,6,1,1,1,1,1,0,1,1,2,2,6,20.0,30.0,3,10,69.0,-10.0
1,18,0,34,344,99,2,421,86,4,6,118.0,344,416,50.0,14,0,1,2,1,1,0,0,1,1,2,2,4,20.0,30.0,8,10,72.0,27.0
1,25,11,153,278,282,14,343,12,7,13,82.0,278,341,70.0,8,0,0,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-9.0
1,20,24,111,294,77,27,365,13,6,33,76.0,294,364,85.0,10,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-17.0
1,22,1,53,376,349,18,463,51,18,0,129.0,376,456,70.0,17,0,2,3,1,0,0,1,1,1,0,0,18,30.0,0.0,15,10,73.0,44.0
1,32,6,411,278,441,27,361,147,7,33,120.0,278,360,145.0,8,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,46.0
0,43,24,433,112,368,2,146,50,5,6,91.0,112,146,176.0,19,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-13.0
1,45,1,343,330,173,18,405,189,5,29,147.0,330,400,55.0,13,0,2,2,1,1,1,0,1,1,0,2,5,30.0,30.0,8,10,83.0,54.0
0,24,6,205,218,217,27,331,107,5,2,115.0,218,332,575.0,23,6,2,2,1,1,1,0,1,1,1,2,5,16.0,30.0,3,10,64.0,48.0
1,39,5,436,344,376,2,445,42,14,23,92.0,344,437,150.0,14,0,0,3,1,0,0,0,1,1,2,2,14,20.0,0.0,8,10,52.0,9.0
0,24,10,66,76,260,8,304,21,5,2,107.0,76,304,795.0,16,6,2,2,1,1,1,0,1,1,2,0,5,20.0,45.0,8,10,88.0,16.0
1,5,0,77,315,105,0,413,194,15,19,106.0,315,408,170.0,12,0,2,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,41.0
1,41,0,61,338,138,18,448,97,10,20,69.0,338,442,200.0,13,0,0,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,2.0
0,27,0,136,197,23,20,291,130,5,33,59.0,197,291,418.0,22,6,1,1,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,20.0
0,35,24,436,186,265,14,165,187,8,33,85.0,186,165,47.0,22,6,1,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,21.0
1,14,1,378,293,111,7,369,70,18,19,144.0,293,368,110.0,10,0,2,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10,118.0,14.0
1,10,0,26,304,259,0,398,172,15,19,105.0,304,395,170.0,11,0,0,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,9.0
1,2,11,436,281,166,2,373,4,7,11,96.0,281,369,175.0,9,0,2,3,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,21.0
1,17,1,36,227,386,2,249,175,6,33,83.0,227,249,205.0,0,0,2,1,1,0,0,0,0,1,1,1,6,16.0,0.0,3,10,35.0,43.0
1,0,24,305,289,263,2,345,40,5,33,94.0,289,344,25.0,9,0,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-22.0
0,28,1,43,188,424,2,296,202,5,33,72.0,188,296,445.0,22,6,0,1,1,1,1,0,0,1,2,2,5,20.0,30.0,3,10,68.0,-16.0
0,15,13,236,115,156,6,309,180,8,2,97.0,115,309,660.0,19,6,2,2,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,26.0
1,14,24,436,248,205,2,314,14,15,19,111.0,248,314,120.0,6,0,0,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10,115.0,-29.0
0,21,12,168,115,242,27,115,55,5,30,76.0,115,115,71.0,19,6,0,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-17.0
1,14,1,436,307,185,27,377,197,18,19,152.0,307,374,60.0,11,0,2,3,1,1,1,0,1,1,2,0,18,20.0,45.0,8,10,101.0,37.0
1,9,1,436,350,328,27,440,94,12,19,83.0,350,434,105.0,15,0,2,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10,50.0,32.0
0,1,19,140,204,276,27,213,194,8,32,99.0,204,213,116.0,23,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,53.0
1,13,24,197,269,65,2,358,122,6,6,93.0,269,355,180.0,8,0,2,2,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,23.0
0,28,1,60,159,368,2,146,194,5,33,92.0,159,146,61.0,21,6,0,1,1,1,1,1,0,1,0,0,5,30.0,45.0,15,10,105.0,-54.0
1,37,0,0,379,299,0,466,180,12,9,141.0,379,459,70.0,17,0,2,3,1,1,0,1,0,1,2,0,12,20.0,45.0,15,10,102.0,33.0
1,16,0,152,301,248,27,373,56,10,27,136.0,301,369,75.0,10,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,13.0
1,29,19,436,275,142,27,334,80,5,16,98.0,275,335,65.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,24.0
1,4,24,436,311,438,2,383,204,5,6,103.0,311,380,65.0,11,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,52.0
0,27,0,312,191,80,27,295,21,10,19,89.0,191,295,434.0,22,6,1,3,1,0,0,0,1,1,1,2,10,16.0,0.0,3,10,39.0,36.0
1,4,24,436,311,438,2,383,170,5,6,69.0,311,380,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,13.0
0,27,0,183,188,385,12,216,201,5,33,74.0,188,216,145.0,22,6,1,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,27.0
1,26,0,163,348,371,0,454,147,5,1,97.0,348,448,175.0,14,0,2,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,51.0
0,11,24,158,219,203,9,283,36,5,31,100.0,219,283,340.0,23,6,2,2,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,65.0
1,0,24,193,292,135,2,373,126,6,33,98.0,292,369,120.0,10,0,1,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10,106.0,-18.0
1,10,0,76,324,69,27,418,97,18,19,94.0,324,411,140.0,12,0,2,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,34.0
1,30,8,436,266,217,27,335,97,18,10,135.0,266,336,125.0,7,0,2,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10,118.0,13.0
0,48,5,137,75,265,14,95,202,5,7,106.0,75,95,175.0,16,6,2,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,53.0
1,18,0,416,326,312,18,439,27,5,33,128.0,326,433,225.0,12,0,2,1,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10,73.0,48.0
0,40,6,168,131,368,2,127,37,6,33,101.0,131,127,76.0,20,6,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,40.0
1,49,24,172,283,161,0,344,180,5,5,76.0,283,342,50.0,9,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-14.0
